"subject","predicate","object","graph"
"b12_b3240397","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240397","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d0b56f8f9a7168ed673d070da1657363b583ff",""
"b12_b3240398","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240398","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d3fe51518523e73a65e73756e4496587e4f2f4",""
"b12_b3240399","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240399","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d46dc8a4907f616fa335c339c15d81c31a4ab4",""
"b12_b3240400","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240400","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d61caf80ff57dc5aa5197d502b21f854a2e5bf",""
"b12_b3240401","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240401","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d73dfe991e4107c37e7dcd9055f0b4affbb2f1",""
"b12_b3240402","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240402","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84d9a99082245fbe06a8856272138f55f9050947",""
"b12_b3240403","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240403","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84da44d2366d3f082d0ec30cbaff70807ca732c7",""
"b12_b3240404","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240404","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84dab2b80ab9e0964589660b568a09d687846f47",""
"b12_b3240405","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240405","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84db97911a7abce47876c5732ac570d78f253aaa",""
"b12_b3240406","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240406","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84dc4b63a5a983da658007ddac54080f5ecf916f",""
"b12_b3240407","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240407","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84dc4e9ee5f8dd324d2d436d7c07c7d0044a58a4",""
"b12_b3240408","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240408","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84dfb0723d3a0b1243850099eef4def974f44a8d",""
"b12_b3240409","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240409","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84dfdd13ab7bf0544b5939a86b0c24b9a06e9700",""
"b12_b3240410","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240410","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e11965df7e6020fba758e481792a4e7b237390",""
"b12_b3240411","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240411","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e3663e6544caf4cac64a937e7e3f6159717c3c",""
"b12_b3240412","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240412","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e44effbdcb3af03c815957ba63ea357327eeb3",""
"b12_b3240413","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240413","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e4e7bfc31594ccc66e51123640ee64006c43a0",""
"b12_b3240414","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240414","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e52da5894b060f5642f40b6eac9d6df16a56c6",""
"b12_b3240415","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240415","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e5418129fec4b8872d40a2888a175550c0a6c6",""
"b12_b3240416","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240416","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84e8a4145f06c604f8542ee458480c8fa50bd1cf",""
"b12_b3240417","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240417","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84ed297ecc8750602dd8d5244d8699d44261e316",""
"b12_b3240418","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240418","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84efaac896e551763256fd4d16e56a99b416c175",""
"b12_b3240419","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240419","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84f08c7638fad5f14148391e96703b78bde466c7",""
"b12_b3240420","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240420","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84f1f12eb12aa3a677a3c0efb7417a17d0ac3adc",""
"b12_b3240421","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240421","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84f278123287c64e83b82eb700041011e630071e",""
"b12_b3240422","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240422","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84f5fad8c5f0702b6816a479ae152a2dd58fa7f4",""
"b12_b3240423","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240423","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84f8946f903a07243c54bde0a3e6d5ccecf9c5b9",""
"b12_b3240424","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240424","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84fa6bccf41b30b190f54a3d2d1f0a8825254688",""
"b12_b3240425","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240425","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84fb0967903b58ae510ae9e4d8f637ac3ce9b4ad",""
"b12_b3240426","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240426","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84fb34996678d2b07b936892fc9c445fe7944148",""
"b12_b3240427","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240427","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84fc9f476857840bb8d9edf56aead2dd908a6e93",""
"b12_b3240428","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240428","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/84fe215280aa235cc9fc6553ed8219864d471c88",""
"b12_b3240429","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240429","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850087dea2553c4099418c170742e85fcc4a5feb",""
"b12_b3240430","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240430","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8501134dc346e7e26f3cc4248aabeca907592174",""
"b12_b3240431","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240431","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85014021fd768128ce2b9146a156190ccdad429e",""
"b12_b3240432","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240432","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850295bc1049a0609b4568610f3b27bf9a150878",""
"b12_b3240433","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240433","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8502bbc9c55829306187ff46b78832fa8af095fe",""
"b12_b3240434","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240434","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85034882a31e894144a9e118489ea3a5dc0e33c3",""
"b12_b3240435","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240435","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8505c0003e0e05d9f4446ca800eb2d919a265e16",""
"b12_b3240436","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240436","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85079c7a34841f98b0da14b77fdcc7c6eac4d321",""
"b12_b3240437","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240437","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8509342038d6b5c6a8a9d980bf207a83f37cd970",""
"b12_b3240438","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240438","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850be0ae2ae61513057e7b44b0b2e7b2f326746c",""
"b12_b3240439","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240439","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850c8a23db306b9410adc341809d40d8b46635aa",""
"b12_b3240440","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240440","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850d93fde366090620b90ed908b64de128048119",""
"b12_b3240441","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240441","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850d9be2a9f03b423ed691c3ef1746105daa8794",""
"b12_b3240442","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240442","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850dbba6d7cb1da148690ad1f2a662313f903b28",""
"b12_b3240443","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240443","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/850dc8add6efb76a6dc341cb7a5a236c1dd3da7c",""
"b12_b3240444","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240444","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/851407a5f7f46dfdf332ac8f023c14c130a444f2",""
"b12_b3240445","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240445","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85160a50f089dd27f166536bfef9914cdf9cda4f",""
"b12_b3240446","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240446","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85166a1c79d32bc2df2984260f1facc1a4d6148b",""
"b12_b3240447","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240447","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85172df4b29cb30c4e98011ed79e9da2ca63fbd6",""
"b12_b3240448","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240448","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8517d45c79ceb3302e56904bf028a7ec6140db41",""
"b12_b3240449","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240449","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/851a02ef7408469b2f8f97736a4515044daf805c",""
"b12_b3240450","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240450","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/851b67977ac149e24475228979dc6c6c35aacd2f",""
"b12_b3240451","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240451","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/851e4e38ffe416c459028edc27400f4d12fa59a8",""
"b12_b3240452","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240452","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/851f1085f67a17527fa4145736c18fb1e487af75",""
"b12_b3240453","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240453","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8522f764e6e0fb7ba262c8fa3f7cad4fe57b821f",""
"b12_b3240454","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240454","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8525c0b448a38d6453441a36426ce4c7a28c4e18",""
"b12_b3240455","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240455","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/852677ae0a8bebcf35c671386d4a626f2664ae4a",""
"b12_b3240456","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240456","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8526bce14b685ff33b745a02b896336090a67c33",""
"b12_b3240457","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240457","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/852c50a6904e65797e479144d01abb962f65dbb6",""
"b12_b3240458","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240458","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/852d2b99ad54cc954990a5684e6f57ba04169545",""
"b12_b3240459","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240459","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/853242ac5aaf209e0a125ad82e6f2f042b0ec82f",""
"b12_b3240460","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240460","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85373d6a9fbca8ca2072c62275c02aafcf9d7fb1",""
"b12_b3240461","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240461","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8537f9e6d5acd0362f3f856f7b56341462eb8e7f",""
"b12_b3240462","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240462","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8538c23b7be59b19a8376c51d6ec269c00b34bec",""
"b12_b3240463","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240463","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/853fa72687a51e0a938d05ef0c6c6fde3fbc361f",""
"b12_b3240464","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240464","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/8542760b05ed97e04ef1af0ddfea7c4b9adc8333",""
"b12_b3240465","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240465","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/85427951a71dfbdf45d1598f0265d2e8b840cd38",""
"b12_b3240466","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240466","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854545208a6bc7cafa8744604899e32237ff2047",""
"b12_b3240467","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240467","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854992d2e4213a0f5174dc96e623350b6a120ee7",""
"b12_b3240468","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240468","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854a2aa4f0366614b0b1f95df6c2db940526fbad",""
"b12_b3240469","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240469","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854a8aec31c2f1adab1481c2cedee5137c7c3d9d",""
"b12_b3240470","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240470","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854b4f20187f03e2819ce47f33be911df8e6e6d1",""
"b12_b3240471","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://example.org/our_ontology/Hypothesis",""
"b12_b3240471","http://example.org/our_ontology/isHypothesisOf","http://ns.inria.fr/covid19/854ced2c6f9f116e0e21e5f0b8344d76931d94a3",""
